customer_id,name,email,churn_type
38331,"Amber Stewart",sdodson@welch.com,financial_churn_flag
38332,"Megan Dickerson",mbaker@sanchez.net,financial_churn_flag
38333,"Martha Hanson",mherrera@hotmail.com,financial_churn_flag
38334,"Vincent Reeves",sonya50@hotmail.com,financial_churn_flag
38335,"Kayla Moore",zvelez@yahoo.com,financial_churn_flag
38336,"Regina Simon",stephaniesavage@davis-mcintosh.com,financial_churn_flag
38337,"Sarah Davis",amorales@yahoo.com,financial_churn_flag
38338,"Katelyn Martinez",qcollins@malone.com,financial_churn_flag
38339,"Cindy Alvarez",patriciaowens@yahoo.com,financial_churn_flag
38340,"Daniel Wheeler",michaelwhite@hotmail.com,financial_churn_flag
38341,"Kevin Hughes",briannaroth@yahoo.com,financial_churn_flag
38342,"Jill Smith",andersonwilliam@hotmail.com,financial_churn_flag
38343,"Earl Foley",nhernandez@baxter-brown.com,financial_churn_flag
38344,"Stephanie Moore",wstevens@powell-anderson.info,engagement_churn_flag
38345,"Richard Craig",gperez@hotmail.com,financial_churn_flag
38346,"Scott Martin",usmith@gmail.com,financial_churn_flag
38347,"James Richard",guzmanevan@newman.com,financial_churn_flag
38348,"Michael Barnett",feliciaorozco@yahoo.com,financial_churn_flag
38349,"Paul Barnes",johnfaulkner@gmail.com,engagement_churn_flag
38350,"Brendan Garner",zknox@escobar.biz,financial_churn_flag
38351,"Stephanie Young",joshuareyes@reynolds-sweeney.com,financial_churn_flag
38352,"Raven Park",walkertyler@horn-mack.com,financial_churn_flag
38353,"Erik Horn",zzavala@yahoo.com,active
38354,"Harold Gomez",allenbell@yahoo.com,financial_churn_flag
38355,"Christian Roth PhD",pkim@garcia.com,financial_churn_flag
38356,"Sabrina Rivera",willismatthew@nichols.info,financial_churn_flag
38357,"Shawn Lynch",allison00@hotmail.com,financial_churn_flag
38358,"Jermaine Mccullough",martinezjessica@gmail.com,financial_churn_flag
38359,"Brad Conner",pthomas@gmail.com,financial_churn_flag
38360,"Jeffrey Pace",brian78@johnson.com,financial_churn_flag
38361,"Christie Garcia",wrightgregory@yahoo.com,active
38362,"Jessica Stewart",andrewfoster@smith.info,financial_churn_flag
38363,"Christina Moore",cassandralane@tate-hoover.org,financial_churn_flag
38364,"Bobby Ponce II",fvelez@hotmail.com,financial_churn_flag
38365,"Eric Reyes",jonathan29@williamson.com,financial_churn_flag
38366,"Jose Whitney",ihansen@yahoo.com,financial_churn_flag
38367,"Charles Wiley",traci37@taylor.com,financial_churn_flag
38368,"Erik Cisneros",rvillegas@gmail.com,financial_churn_flag
38369,"Nathaniel Sawyer",gutierrezhoward@walker-berry.net,financial_churn_flag
38370,"John Rivera",hflowers@walsh.org,financial_churn_flag
38371,"Walter Bell",marygalloway@sanchez.org,financial_churn_flag
38372,"Rebecca Mathis",iwilliams@yahoo.com,financial_churn_flag
38373,"Adam Ellis",jason96@yahoo.com,financial_churn_flag
38374,"Terri Myers",jasminemartin@gmail.com,financial_churn_flag
38375,"Jesse Burns",zjimenez@yahoo.com,active
38376,"Crystal Jackson",smithjeffrey@blankenship.com,financial_churn_flag
38377,"Michael Phelps",yvonnewilliamson@gonzales.com,financial_churn_flag
38378,"Meghan Edwards",mendezcourtney@wood.info,financial_churn_flag
38379,"Jaclyn Martinez",derek73@yahoo.com,financial_churn_flag
38380,"Lisa Perez",johnsonmadeline@martin.org,financial_churn_flag
38381,"Jack Joyce",brittany90@lawrence.biz,financial_churn_flag
38382,"Mario Arroyo MD",morrisonrebecca@greene-myers.com,financial_churn_flag
38383,"Hayden Dean",bradleybell@boone.info,financial_churn_flag
38384,"Ryan Hill",ross69@yahoo.com,financial_churn_flag
38385,"Amber Park",yallen@yahoo.com,financial_churn_flag
38386,"Paige Alexander",mooresusan@yahoo.com,financial_churn_flag
38387,"Jennifer Miller",amybell@yahoo.com,financial_churn_flag
38388,"Trevor Oneill",owaters@gmail.com,financial_churn_flag
38389,"Michelle Douglas",qsampson@hotmail.com,financial_churn_flag
38390,"Eric Ellis",blakesingleton@ford-bates.org,active
38391,"John Simpson",hughesalexandra@yahoo.com,financial_churn_flag
38392,"Jonathan Orr",norrismary@hotmail.com,financial_churn_flag
38393,"Rhonda Howard",tyler94@yahoo.com,active
38394,"Joseph Evans",lbruce@hotmail.com,financial_churn_flag
38395,"Edward Strickland",ephillips@gmail.com,financial_churn_flag
38396,"Jose Mcclure",lindawashington@yahoo.com,active
38397,"Jill Jones",davisjessica@gmail.com,active
38398,"Felicia Taylor MD",catherinebaxter@ellis.net,engagement_churn_flag
38399,"Sandra Howard",vmorales@hotmail.com,active
38400,"Sheila Le",wilsontyler@gmail.com,engagement_churn_flag
38401,"Stephanie Waters",michael37@yahoo.com,financial_churn_flag
38402,"Dr. Larry Church DDS",jcook@yahoo.com,financial_churn_flag
38403,"Crystal Dennis",joseph66@fritz.info,financial_churn_flag
38404,"Amanda Nguyen",johnsonjoseph@hotmail.com,financial_churn_flag
38405,"Susan Hunt",ocarlson@hotmail.com,active
38406,"Derek Garcia",smithkevin@hotmail.com,financial_churn_flag
38407,"Trevor Soto",barrstacy@yahoo.com,financial_churn_flag
38408,"Mrs. Stephanie Hernandez",fcooper@yahoo.com,financial_churn_flag
38409,"Mark Williams DDS",christybarr@smith-soto.com,engagement_churn_flag
38410,"James Johnson",oliviaclarke@morgan.com,financial_churn_flag
38411,"Jeremy Velez",mdouglas@lawson-kelly.biz,financial_churn_flag
38412,"Steven Juarez",phelpsjoseph@robinson-hardin.com,financial_churn_flag
38413,"Kathryn Lee",gabrielajacobson@yahoo.com,financial_churn_flag
38414,"Oscar Hanson",htyler@rowland.com,financial_churn_flag
38415,"Alexander Williams",alisonallen@klein.com,financial_churn_flag
38416,"Daniel Vega",bennetterin@gomez.info,financial_churn_flag
38417,"Jack Love",shannonbyrd@parker-jones.net,financial_churn_flag
38418,"Steven Perry",lisamartin@marshall-sheppard.com,active
38419,"Lisa Watkins",zcook@gmail.com,financial_churn_flag
38420,"Ann Williams",mooredanny@gmail.com,financial_churn_flag
38421,"Leah Mendoza",nicolesantos@yahoo.com,financial_churn_flag
38422,"Mark Nelson",fletcherkristen@yahoo.com,financial_churn_flag
38423,"Jacqueline Lane",christopher90@fowler.org,engagement_churn_flag
38424,"Billy Foster",danielsandrea@gmail.com,financial_churn_flag
38425,"Jeffrey Williams",leahramirez@yahoo.com,financial_churn_flag
38426,"Nathan Gomez",garrettfuller@harrison-cannon.info,financial_churn_flag
38427,"Tara Martin",michelleblake@martinez.com,financial_churn_flag
38428,"Matthew Burke",pmoreno@hotmail.com,engagement_churn_flag
38429,"David Rodriguez",spearsantonio@hotmail.com,financial_churn_flag
38430,"Paul Solomon",esheppard@hotmail.com,financial_churn_flag
38431,"Jessica Huff",roberta44@cook-dean.biz,financial_churn_flag
38432,"Elizabeth Villanueva",malexander@gmail.com,financial_churn_flag
38433,"Amy Santiago",andrewsantos@gmail.com,financial_churn_flag
38434,"Rebecca Santana",dmurphy@yahoo.com,engagement_churn_flag
38435,"James Carter",pkaiser@cunningham-dixon.org,financial_churn_flag
38436,"Keith Baker",qjohnston@todd-elliott.net,financial_churn_flag
38437,"Stacy Contreras",mike10@gmail.com,financial_churn_flag
38438,"Charles Hawkins",katiejohnson@yahoo.com,financial_churn_flag
38439,"Mitchell Martin",henryhale@hotmail.com,financial_churn_flag
38440,"John Kennedy",smithnancy@yahoo.com,active
38441,"Carolyn Walsh",moorepeter@yahoo.com,financial_churn_flag
38442,"Taylor Benson",dayjoshua@hotmail.com,financial_churn_flag
38443,"Andrew Owens",robersonnoah@diaz.org,financial_churn_flag
38444,"Jennifer Mathis",gentryjennifer@day.com,active
38445,"Susan Smith",william50@coleman.com,engagement_churn_flag
38446,"Brian Smith",tracy12@palmer.org,financial_churn_flag
38447,"Joshua Pittman",kevin75@gmail.com,financial_churn_flag
38448,"Terri Sharp",robert93@smith.org,financial_churn_flag
38449,"Daniel Wade",palmerrandy@johnson-bentley.net,financial_churn_flag
38450,"Deborah Bell",gregorycynthia@jones.com,financial_churn_flag
38451,"Douglas Graham",michael85@hogan-downs.com,engagement_churn_flag
38452,"Cody Bowman",cervantesmiguel@avery-davis.com,financial_churn_flag
38453,"Cindy Walsh",mcobb@williams.com,financial_churn_flag
38454,"Joshua Pennington",miguelmoore@hotmail.com,financial_churn_flag
38455,"Allison Larsen",trodriguez@hotmail.com,active
38456,"Anthony Weeks",murraypaul@hotmail.com,active
38457,"Ms. Sheila Meyer",davidboyer@moore.net,engagement_churn_flag
38458,"Carl Miller",ajames@mclaughlin.com,financial_churn_flag
38459,"Frances Smith",kellyriggs@larsen-powell.com,financial_churn_flag
38460,"Jennifer Casey",iray@palmer.biz,financial_churn_flag
38461,"Dr. Emily Decker",sarah23@gomez-kelley.info,financial_churn_flag
38462,"Anthony Anderson",cortiz@alvarez-gomez.com,financial_churn_flag
38463,"Kyle Stone",ronald80@hotmail.com,financial_churn_flag
38464,"John Alvarado",slambert@hotmail.com,financial_churn_flag
38465,"Justin Smith",nicole66@martinez-vaughan.com,financial_churn_flag
38466,"Dr. Richard Lopez",peggy29@foster.org,financial_churn_flag
38467,"Michael Snyder",amanda67@robinson-bryant.net,financial_churn_flag
38468,"Ernest Holmes",ibailey@hotmail.com,financial_churn_flag
38469,"Betty Pacheco",tonya57@farrell.biz,financial_churn_flag
38470,"Paul Pratt",kellywalters@gmail.com,financial_churn_flag
38471,"Timothy Cummings",ischwartz@martin.org,financial_churn_flag
38472,"Janet Morgan",bonnie29@graham.com,financial_churn_flag
38473,"Edward Taylor",kayla75@hotmail.com,financial_churn_flag
38474,"Robert Jenkins",hodgescarrie@graves-lee.com,financial_churn_flag
38475,"Andre Evans",emilygreen@lopez-mills.net,active
38476,"Alicia Smith",williamsjose@mccarthy.com,engagement_churn_flag
38477,"Kristin Branch",gmayer@hayes.com,financial_churn_flag
38478,"James Willis",karen92@gonzales.com,financial_churn_flag
38479,"Tara Ruiz",amy60@garcia.com,financial_churn_flag
38480,"Krista Cole",tyler34@hotmail.com,financial_churn_flag
38481,"Steven Long",xcarlson@brown.com,active
38482,"Richard Castillo",amyboone@ortiz.net,financial_churn_flag
38483,"Kathryn Rose",rothrachael@hernandez.com,financial_churn_flag
38484,"Jordan Serrano",elizabeth20@hotmail.com,financial_churn_flag
38485,"Nicholas Kelley",jamesfreeman@yahoo.com,financial_churn_flag
38486,"Jessica King",michael10@gmail.com,financial_churn_flag
38487,"Gregory Strong",christine98@yahoo.com,financial_churn_flag
38488,"Sonya Rivas",jerry72@dunn-gonzalez.biz,active
38489,"Meghan Forbes",vsilva@yahoo.com,financial_churn_flag
38490,"Aaron Nichols",deborah17@hotmail.com,financial_churn_flag
38491,"Hannah Thomas",wolfelatasha@farmer-jones.biz,financial_churn_flag
38492,"Jessica Gordon",frankyoung@hotmail.com,financial_churn_flag
38493,"Brad Rodriguez",ibrown@hotmail.com,financial_churn_flag
38494,"Jocelyn Chen",ismith@yahoo.com,financial_churn_flag
38495,"Allen Peters",gregory37@ortiz.com,financial_churn_flag
38496,"Penny Reeves",grosstaylor@hotmail.com,financial_churn_flag
38497,"Robert Rhodes",dianealvarez@peters-macias.com,financial_churn_flag
38498,"Brian Colon",katherineturner@yahoo.com,financial_churn_flag
38499,"Christina Macdonald",carriepadilla@gmail.com,engagement_churn_flag
38500,"Danielle Ingram",patriciamartinez@hawkins.com,financial_churn_flag
38501,"Jason Garza",natashatucker@hotmail.com,financial_churn_flag
38502,"Harold Hill",dclark@duffy-dawson.biz,financial_churn_flag
38503,"Melody Carpenter",williamsricky@jenkins.com,financial_churn_flag
38504,"Claudia Golden",martinezstephen@stout-martin.biz,financial_churn_flag
38505,"Brandon White",daniel57@nash-cruz.info,financial_churn_flag
38506,"Jason Walker DDS",brendawood@everett.com,financial_churn_flag
38507,"Anna Miller",amandamartinez@hotmail.com,financial_churn_flag
38508,"Michael Jimenez",wendy71@cruz-wilkins.com,engagement_churn_flag
38509,"Elijah Smith",diazjason@gmail.com,financial_churn_flag
38510,"Megan Cruz",randallhannah@cisneros-lewis.info,financial_churn_flag
38511,"Kristen Brown",hannah71@ballard-jarvis.com,active
38512,"Carl Francis",maria86@hotmail.com,financial_churn_flag
38513,"Deanna Jensen",karen13@yahoo.com,financial_churn_flag
38514,"Jimmy Henry",mhall@white.com,financial_churn_flag
38515,"Taylor Potter",courtney14@ball-simpson.org,financial_churn_flag
38516,"Diana Brown",bgreen@williams.com,active
38517,"John Sampson",megancalhoun@yahoo.com,financial_churn_flag
38518,"Matthew Rasmussen",lauren93@davis-scott.info,financial_churn_flag
38519,"Eric Ward",candacecarpenter@lopez.com,financial_churn_flag
38520,"Billy Alvarado",efloyd@hotmail.com,financial_churn_flag
38521,"Douglas Clark",joannebarron@gmail.com,engagement_churn_flag
38522,"Austin Novak",brendanpreston@smith.com,engagement_churn_flag
38523,"Courtney Lewis",raymond01@gmail.com,financial_churn_flag
38524,"Bryan Schultz",wesley00@gmail.com,financial_churn_flag
38525,"Miss Kimberly Marshall",chapmanharry@hotmail.com,financial_churn_flag
38526,"Stephen Smith",pswanson@yahoo.com,financial_churn_flag
38527,"Edward Johnson",ygomez@yahoo.com,active
38528,"Kevin Jones",ryanbradley@lewis.com,financial_churn_flag
38529,"Christopher Galvan",arobles@baker.com,financial_churn_flag
38530,"Alyssa Khan",joel06@miller.com,engagement_churn_flag
38531,"Sydney Little",yhess@buchanan-douglas.com,financial_churn_flag
38532,"Michael Valenzuela",tlynch@yahoo.com,engagement_churn_flag
38533,"Daniel Parks",scollier@davis.com,financial_churn_flag
38534,"Maria Vang",rossmelinda@park-bennett.biz,engagement_churn_flag
38535,"Mike Wyatt",jordanmeyers@yahoo.com,financial_churn_flag
38536,"Jordan Sullivan",gregory01@king.com,financial_churn_flag
38537,"Elizabeth Stephens",cookalyssa@yahoo.com,financial_churn_flag
38538,"Lori Wolf",robertnguyen@gmail.com,financial_churn_flag
38539,"Kelly Rodriguez",tinaharrell@gmail.com,active
38540,"Kyle Parker",bthomas@yahoo.com,financial_churn_flag
38541,"Donald Shaw",bellleslie@collins-maxwell.com,financial_churn_flag
38542,"Sue Andrade",taylorkristine@hotmail.com,engagement_churn_flag
38543,"Robert Caldwell",thomascannon@gmail.com,financial_churn_flag
38544,"Christopher Stanley",christopherschneider@cunningham.com,financial_churn_flag
38545,"Matthew Brown MD",smithregina@yahoo.com,financial_churn_flag
38546,"Charles Garcia",galvanstephen@johnson.com,financial_churn_flag
38547,"Daniel Williams",uburke@evans.org,engagement_churn_flag
38548,"Victoria Sutton",christophergolden@yahoo.com,financial_churn_flag
38549,"Krista Wallace",alejandrowilliams@baldwin.org,financial_churn_flag
38550,"Emma Burke",natasha07@marks.com,financial_churn_flag
38551,"Brian Brooks",kleinjillian@rodriguez.info,financial_churn_flag
38552,"Sabrina Torres",bridget78@clark-ramsey.com,financial_churn_flag
38553,"Jennifer Hernandez",franklinchristopher@smith.com,financial_churn_flag
38554,"Teresa Dennis",tboyd@gmail.com,active
38555,"Donald Carpenter",monicacox@martin.net,engagement_churn_flag
38556,"Riley Bell",hsmith@rocha.net,financial_churn_flag
38557,"Emily Evans",thomasamy@morton-smith.com,financial_churn_flag
38558,"Dana Morris",davenportgina@flores.com,financial_churn_flag
38559,"Lisa Johnson",william82@hotmail.com,financial_churn_flag
38560,"Mark Cook",christina21@yahoo.com,engagement_churn_flag
38561,"Benjamin Russo",lharris@hotmail.com,financial_churn_flag
38562,"Ashley Allen",charlottepatterson@castillo.com,active
38563,"Sara Long",gabriel81@blankenship.com,financial_churn_flag
38564,"James Jacobs",floresjeffery@lewis.net,financial_churn_flag
38565,"Michael Bell",andrea86@krueger-peters.net,engagement_churn_flag
38566,"Jennifer Hernandez",vazquezdennis@rodgers.com,financial_churn_flag
38567,"Rebecca Brown",mjohnson@kerr.com,financial_churn_flag
38568,"Stacy Hunter",ericaphillips@gmail.com,financial_churn_flag
38569,"Molly Fuller",evanswendy@chandler.net,active
38570,"Daniel Nguyen",mayerdave@yahoo.com,engagement_churn_flag
38571,"Curtis Wilson",hartscott@mejia.com,financial_churn_flag
38572,"Victor Sosa",leetiffany@nicholson.com,financial_churn_flag
38573,"Nicholas Hansen",ohawkins@pierce.com,financial_churn_flag
38574,"Jennifer Johnson",dwalker@hotmail.com,financial_churn_flag
38575,"Thomas Armstrong",lisamiller@morrow-wolf.net,financial_churn_flag
38576,"Derek Robinson",kross@hotmail.com,financial_churn_flag
38577,"Nancy Russell",nross@gmail.com,financial_churn_flag
38578,"Michael Howard",karenturner@york-berry.biz,financial_churn_flag
38579,"Richard Foster",michelle47@hotmail.com,financial_churn_flag
38580,"Cynthia Hall",gonzalezanna@hotmail.com,financial_churn_flag
38581,"Eugene Pennington",thomaswebster@yahoo.com,financial_churn_flag
38582,"William Lawson",erin55@marshall.net,financial_churn_flag
38583,"Mark Berry",samantha39@yahoo.com,financial_churn_flag
38584,"Jerry Adams",williamperez@gmail.com,active
38585,"Robert Parker",knightalexis@davis.com,active
38586,"David Bates",gardnertammy@graham-flores.info,financial_churn_flag
38587,"Spencer Taylor",joneskatherine@downs.com,financial_churn_flag
38588,"Laurie Cline",joneal@rios.com,financial_churn_flag
38589,"Troy Sanchez",charlesjody@hotmail.com,financial_churn_flag
38590,"Patricia Saunders",brian21@gmail.com,financial_churn_flag
38591,"Joshua Mcpherson",martinezsusan@hotmail.com,financial_churn_flag
38592,"Russell Dennis",lonniehiggins@hotmail.com,financial_churn_flag
38593,"Linda Stephenson",mosskeith@gmail.com,financial_churn_flag
38594,"Phillip Anderson",keith06@castro.com,financial_churn_flag
38595,"Lauren Tyler",william91@freeman.com,financial_churn_flag
38596,"Alexander Green",ehoward@gmail.com,financial_churn_flag
38597,"Kelly Martinez",patrick21@yahoo.com,financial_churn_flag
38598,"John Rogers",rodriguezrebekah@kennedy.com,financial_churn_flag
38599,"Kayla Carter",roberthammond@douglas.org,financial_churn_flag
38600,"Oscar Thomas",kevinstone@hotmail.com,financial_churn_flag
38601,"Julie Steele",brianrobertson@smith-ford.com,financial_churn_flag
38602,"Erin Gray",jennifernash@hoffman-ross.com,financial_churn_flag
38603,"Dylan Ramirez",krameranne@ross.com,financial_churn_flag
38604,"Alexander Lane",tiffany11@jones.com,financial_churn_flag
38605,"Dr. Donna Lane",stewartjason@gmail.com,financial_churn_flag
38606,"Daniel Fisher",donna53@patton.biz,financial_churn_flag
38607,"Jennifer Haynes",jamesjohnson@hotmail.com,financial_churn_flag
38608,"Katie Peters",patelbryan@gmail.com,active
38609,"Sharon Duncan",jameskatherine@yahoo.com,financial_churn_flag
38610,"Karen Kramer",grimesjohn@griffin.info,financial_churn_flag
38611,"Jeremy Fernandez",dschmitt@hotmail.com,active
38612,"Elizabeth Horn",gaynicholas@yahoo.com,financial_churn_flag
38613,"Caitlin White",ojohnson@berry.com,financial_churn_flag
38614,"Anthony Bray",gloverthomas@phillips.org,financial_churn_flag
38615,"David Orozco",craig89@diaz.com,engagement_churn_flag
38616,"Brian Mckee DDS",jeffery00@yahoo.com,financial_churn_flag
38617,"Victor Mccann",zcampbell@yahoo.com,financial_churn_flag
38618,"Christopher West",qreynolds@gmail.com,financial_churn_flag
38619,"Lisa Kidd",megan92@gmail.com,financial_churn_flag
38620,"Joshua Mercer",nwagner@hotmail.com,financial_churn_flag
38621,"Kevin Burgess",megan74@bishop-elliott.com,financial_churn_flag
38622,"Tanya Crawford",valdezsandra@cole.com,financial_churn_flag
38623,"Yvonne Arnold",alexander40@hoffman.com,financial_churn_flag
38624,"David Thornton",griffineric@yahoo.com,financial_churn_flag
38625,"David Chase",joshua12@boone-contreras.com,financial_churn_flag
38626,"Jonathan Finley",jenniferwhite@yahoo.com,financial_churn_flag
38627,"Brandi Jones",mhall@henderson-lara.com,financial_churn_flag
38628,"Haley Rangel",rbright@gmail.com,financial_churn_flag
38629,"Nicholas Ramirez",callahanjesse@rodriguez.com,financial_churn_flag
38630,"Alyssa Smith",johnny27@owens-smith.info,financial_churn_flag
38631,"Bryan Herman",ballcharles@hotmail.com,financial_churn_flag
38632,"Steven Gray",roachanthony@yahoo.com,active
38633,"Candice Morgan",lisa50@hamilton.com,financial_churn_flag
38634,"Brittany Hardy",matthew69@hernandez.com,active
38635,"Richard Rollins",vincenteaton@gmail.com,financial_churn_flag
38636,"Jason Garcia",jeremy54@may.com,financial_churn_flag
38637,"Thomas Munoz",xrocha@yahoo.com,active
38638,"Alexis Ingram",petersanchez@brown-jacobs.net,financial_churn_flag
38639,"Chad Owens",luiswhite@parker.com,financial_churn_flag
38640,"Barbara Moore",wilkinschristina@hotmail.com,financial_churn_flag
38641,"Claire Brady",ijones@yahoo.com,active
38642,"Adam Allen",calvinsexton@hotmail.com,active
38643,"Joel Lee",claymatthew@brown.com,financial_churn_flag
38644,"Kathryn Maxwell",hollygibson@burke-bryan.com,financial_churn_flag
38645,"Philip Taylor",lisaward@watson.com,financial_churn_flag
38646,"Sarah Coffey",tina13@mercer.com,financial_churn_flag
38647,"Jose Hood",mannamanda@walter.net,financial_churn_flag
38648,"Mary Johnson",robersonrebecca@yahoo.com,financial_churn_flag
38649,"Cynthia Rivera",daniel86@yahoo.com,financial_churn_flag
38650,"Timothy Moran",caroline07@hotmail.com,financial_churn_flag
38651,"Teresa Galvan",brian39@garner.com,financial_churn_flag
38652,"Matthew Hicks",comptonerin@torres.com,financial_churn_flag
38653,"John Rivera",richard66@yahoo.com,engagement_churn_flag
38654,"Darryl White",chasemindy@james.com,financial_churn_flag
38655,"Karen Dominguez",danielmay@hotmail.com,financial_churn_flag
38656,"Paul Long",elizabeth15@hotmail.com,financial_churn_flag
38657,"Jared Orozco",bwheeler@mendoza.com,financial_churn_flag
38658,"Lisa Meyer",nicolas18@lara.com,financial_churn_flag
38659,"Andrew Webb",wilsonkathleen@best.info,financial_churn_flag
38660,"David Kline",derickson@ramirez.com,financial_churn_flag
38661,"Linda Carey DDS",james25@hill.com,financial_churn_flag
38662,"Brittany Wilson",karen64@fox-mills.org,financial_churn_flag
38663,"Matthew Torres",clarkjohn@price-ortega.com,financial_churn_flag
38664,"Riley Torres DDS",dayrobert@hotmail.com,engagement_churn_flag
38665,"Joshua Galloway",jmeyer@roberts-rice.com,financial_churn_flag
38666,"Louis Lam",romanmatthew@hotmail.com,financial_churn_flag
38667,"Julie Perez",joneselizabeth@daniel.com,financial_churn_flag
38668,"Andrew Howard",kcunningham@yahoo.com,financial_churn_flag
38669,"John Oliver",mcox@gmail.com,financial_churn_flag
38670,"Susan Jones",ybishop@murray.com,financial_churn_flag
38671,"Zachary Phillips Jr.",sydneypowers@barrett-moreno.com,financial_churn_flag
38672,"Michelle Bright",laurabishop@hotmail.com,financial_churn_flag
38673,"Karen Rich",smithjohn@hotmail.com,active
38674,"Monica Jackson",ahumphrey@sampson.com,financial_churn_flag
38675,"Mary Rose",acevedosteven@bowers.com,financial_churn_flag
38676,"Mitchell Wright",vswanson@yahoo.com,financial_churn_flag
38677,"Timothy Riggs",berrymichael@gmail.com,financial_churn_flag
38678,"Alexandra Hernandez",evansgregory@horton.com,engagement_churn_flag
38679,"Martin Johnson",zroberts@hotmail.com,financial_churn_flag
38680,"Julia Cooper",sarahwatkins@davis-price.net,financial_churn_flag
38681,"Mark Collins",duanejordan@gmail.com,financial_churn_flag
38682,"Stephen Lang",thomas36@gmail.com,financial_churn_flag
38683,"Kerry Barnett",raymondthomas@anderson-kelley.com,financial_churn_flag
38684,"Joshua Daniels",krodgers@gmail.com,financial_churn_flag
38685,"Alan Sutton",collierrobert@scott.com,financial_churn_flag
38686,"Sheena Gomez",nross@juarez.com,active
38687,"Jeffrey Orozco",thomaserin@gaines.org,engagement_churn_flag
38688,"Stephanie Foley",timothy70@hotmail.com,financial_churn_flag
38689,"Stephanie Smith",thomasanderson@gmail.com,engagement_churn_flag
38690,"Mark Chavez",rowlandzoe@yahoo.com,financial_churn_flag
38691,"David Daniel",cory36@gmail.com,financial_churn_flag
38692,"Tonya Bauer",rrobertson@hotmail.com,engagement_churn_flag
38693,"Michael Diaz",freemancory@robles.com,financial_churn_flag
38694,"Larry Smith",jburnett@gibson.biz,engagement_churn_flag
38695,"Karen Jones",abigailhayes@gmail.com,financial_churn_flag
38696,"Michael Bartlett",suzannepatrick@lucero.com,active
38697,"Karen Lawrence",rebecca08@yahoo.com,financial_churn_flag
38698,"James Wilson",erin36@gmail.com,financial_churn_flag
38699,"Rachel Chapman",emilymontgomery@johnson.info,financial_churn_flag
38700,"Michael Lee",suttonchad@yahoo.com,financial_churn_flag
38701,"Kimberly Carter",cynthia87@yahoo.com,financial_churn_flag
38702,"Deborah Murray",tracy77@garner.com,active
38703,"Julie Webb",tayloranthony@hotmail.com,financial_churn_flag
38704,"Natalie Liu",christopher32@gmail.com,engagement_churn_flag
38705,"Michele Armstrong",milleramanda@hotmail.com,financial_churn_flag
38706,"David Patel",rodneywilliams@foster.com,financial_churn_flag
38707,"Kevin Haas",grantrhonda@yahoo.com,financial_churn_flag
38708,"Rebecca Brown",rmccormick@simmons-casey.com,financial_churn_flag
38709,"David Edwards",danielsjade@carter-morton.com,financial_churn_flag
38710,"Michael Jacobs",zachary85@smith.com,financial_churn_flag
38711,"Kimberly Clark",andrew93@gmail.com,active
38712,"Gregory Mann",teresawiggins@adkins.com,financial_churn_flag
38713,"Eric Parker",michaelpowers@yahoo.com,financial_churn_flag
38714,"Bryan Sloan",evanmartinez@yahoo.com,financial_churn_flag
38715,"Casey Maldonado",jesseallen@mccormick.info,financial_churn_flag
38716,"David Diaz",bowersdanny@gmail.com,financial_churn_flag
38717,"Anna Bridges",jeremy48@yahoo.com,financial_churn_flag
38718,"Dillon Stevens",alvaradokimberly@hotmail.com,financial_churn_flag
38719,"Randall Baker",kimberly87@hotmail.com,financial_churn_flag
38720,"Jorge Pitts",antoniostanley@james.org,financial_churn_flag
38721,"Andrea Brown",dthompson@hotmail.com,engagement_churn_flag
38722,"James Lucero",stephenslauren@stafford.com,engagement_churn_flag
38723,"Barbara Neal",melissajackson@sullivan.com,financial_churn_flag
38724,"Brandi Bowman",shawnjones@perez.org,financial_churn_flag
38725,"Elizabeth Arnold",bellkelsey@baker.net,financial_churn_flag
38726,"Eric Carr",diana63@salazar.com,financial_churn_flag
38727,"Richard Lee",williamsmichael@knight.com,engagement_churn_flag
38728,"Melissa Sandoval",jeremiah17@gmail.com,active
38729,"Elizabeth Lewis",comptoncarla@davis.com,financial_churn_flag
38730,"Erin Owens",james23@wright-kim.info,financial_churn_flag
38731,"Teresa Reynolds",johnsonkevin@bryan.com,financial_churn_flag
38732,"Melissa Allen",brianwilkins@hotmail.com,financial_churn_flag
38733,"Jacob Hoffman",morsejoshua@hines.org,financial_churn_flag
38734,"Paul Chapman",parnold@jones-martin.org,financial_churn_flag
38735,"Adam Guerrero",ymarshall@yahoo.com,financial_churn_flag
38736,"Jamie Hendrix",michael46@yahoo.com,financial_churn_flag
38737,"Paul Reed",thunt@hotmail.com,financial_churn_flag
38738,"Alexandra Lewis",shellyrobles@yahoo.com,active
38739,"Julie Cross",hhoover@jones-george.biz,financial_churn_flag
38740,"Dr. Kevin Roberts DDS",nancy72@yahoo.com,financial_churn_flag
38741,"Diana Jordan",myersstephen@gmail.com,financial_churn_flag
38742,"David Tucker",hodgesusan@thomas-young.com,financial_churn_flag
38743,"Casey Moore",amandajackson@yahoo.com,financial_churn_flag
38744,"Tonya Williams",ishields@burton-harrison.info,financial_churn_flag
38745,"Vanessa Wagner",robert15@bradshaw.com,financial_churn_flag
38746,"Richard Leonard",scott34@hotmail.com,financial_churn_flag
38747,"Jacob Jones",akerr@yahoo.com,financial_churn_flag
38748,"Kayla Blair",josephdavenport@ford-krause.com,engagement_churn_flag
